objectid,filename,title,creator,author,date,display_date,year,decade,description,subject,genre,location,latitude,longitude,source,type,format,rights,object_location
8-05-1991_estadosalteradosvida,8-05-1991_estadosalteradosvida.jpg,Estados Alterados,Periódico El Mundo,Anónimo,8/5/1991,8 de mayo de 1991,1991,1990s,"Perfil de Estados Alterados en el punto de su primer larga duración, una apuesta de tecno hecho en Medellín por Elvis, Tato y Ricky que decide cambiar guitarras y baterías acústicas por sintetizadores, secuenciadores y computadoras sin renunciar al oficio musical. La historia recorre el origen de Muévete y El velo como carta de presentación en 1989, el duelo por la muerte de Maná y el homenaje en una pieza que lleva su nombre, y la consolidación de un público que reconoció en la electrónica un lenguaje urbano propio. El álbum para Sonolux se concibe como laboratorio sonoro, letras que miran amor, ciudad, tecnología, soledad y muerte, y un método de trabajo minucioso donde la programación y la mezcla ocupan días enteros hasta hallar el timbre exacto. En vivo, el grupo articula samplers y sintetizadores con un cuidado de luces e imágenes que vuelve el concierto experiencia visual y sonora, afirmación de modernidad desde Colombia en una escena dominada por el rock tradicional. La propuesta se asume como futuro hecho en casa, con rigor técnico y una identidad que se rehúsa a repetir fórmulas.",Estados Alterados; Tecno Colombiano; Trayectoria Musical; Cultura Pop; Medellín; Medios de Comunicación; Rock colombiano; Elvis; Tato; Ricky; Maná; Muévete; El Velo; Sonolux; Tecno; Electrónica; Secuenciadores; Letras Urbanas; Experiencia Visual; Público Juvenil,Reseña,"Medellín, Colombia",6.2443677,-75.6636154,El Mundo pág. 1B,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1991-05-16_signosvitales,1991-05-16_signosvitales.jpg,El rock tiene signos vitales,Periódico La Prensa,Anónimo,16/5/1991,16 de mayo de 1991,1991,1990s,"Convocatoria y contexto del concierto El rock tiene signos vitales en la Plaza de Toros Santamaría con siete agrupaciones del país. La nota registra a Kraken, Café Express, Excalibur, Hangar 27, Escape, Signos Vitales y Distrito Especial como cartografía de sonidos y trayectorias. La entrevista a Ernesto Baraya vincula la recesión del año previo con crisis del país y escasa proyección radial, y afirma una energía positiva frente al estigma del rock pesado. Se argumenta la diversidad del movimiento y las ganas de salir adelante como rasgo común. El evento se propone como sacudida al repertorio internacional que domina la agenda capitalina",Bogotá; Plaza de Toros Santamaría; El Rock Tiene Signos Vitales; Kraken; Café Express; Excalibur; Hangar 27; Escape; Signos Vitales; Distrito Especial; Ernesto Baraya; Recesión del Rock; Radio Bogotana; Diversidad de Escena; Rock colombiano; Krönos; Conciertos Nacionales; Plaza de Toros; Rock Nacional.,Noticia,"Plaza de Toros Santamaría, Bogotá",4.6130863,-74.0870302,"La Prensa, pág. 24",Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1991-05-17_informationsociety,1991-05-17_informationsociety.jpg,Un trío en contravía,Periódico El Tiempo,Andrés Zambrano D.,17/5/1991,17 de mayo de 1991,1991,1990s,"Perfil y ruta de la gira de Information Society por Colombia con fechas en Medellín, Bogotá y Cali, en el marco del tecno pop de fines de los ochenta. Se repasan orígenes en Minneapolis, formación como trío y reconocimientos de revistas especializadas, junto con el impacto de What’s on Your Mind en listados dance y de Billboard. La nota reseña el álbum Hack y su producción, y describe la mezcla de pop accesible con pulsos subversivos que desafían expectativas. Los integrantes subrayan formación académica y uso de tecnología como parte del sello creativo. El itinerario nacional confirma la demanda por espectáculos electrónicos en grandes recintos.",Information Society; Minneapolis; Hack; What’S On Your Mind; Walking Away; Mtv; Rolling Stone; Spin; Medellín; Bogotá; Cali; Tecno Pop; New Wave; Giras Internacionales; Conciertos Derby; Rock Internacional en Colombia; Kurt Valaquen; Paul Robb; James Cassidy; Synth-Pop; Conciertos Internacionales; Rock en Río; Cultura Pop; Rock Internacional,Reseña,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,"El Tiempo, pág. 6B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-84687
1990-02-18_informationsociety,1990-02-18_informationsociety.jpg,Information Society bueno para oír mejor para bailar,Periódico El Colombiano,Anónimo,17/5/1991,17 de mayo de 1991,1991,1990s,"Anuncio del concierto de Information Society en Medellín con Estados Alterados como agrupación invitada, definido por un show de alta carga electrónica y recursos de estudio en escena. El texto explica la mezcla de dance y new wave y la construcción de una experiencia que privilegia el baile sin renunciar a intervención vocal e instrumental. Se perfila la trayectoria del trío, su relación con la informática aplicada a la música y el uso de sampleos como parte de su estética. La comunicación recalca el poder de convocatoria del formato y la expectativa creada alrededor de la gira en el país.",Medellín; Coliseo Iván de Bedout; Information Society; Estados Alterados; Tecno Pop; New Wave; Sampleo; Show Electrónico; Baile; Convocatoria de Público; Gira Nacional; Rock Internacional en Colombia; Concierto Internacional; Música Electrónica; Bogotá; Juventud; Globalización Cultural; Prensa Cultural,Crónica,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,El Colombiano pág. 5B,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Colombiano. Uso académico sin fines comerciales.,
1991-05-17_technosociety,1991-05-17_technosociety.jpg,Los salvadores del TECHNO,Periódico El Mundo,Anónimo,17/5/1991,17 de mayo de 1991,1991,1990s,"Crónica de la llegada de Information Society a Medellín que retrata un espectáculo de alto voltaje electrónico, con puesta en escena dinámica y el vocalista Kurt Valaquen desplazándose en patines por el escenario. El texto enfatiza la destreza del trío de Minneapolis en sintetizadores y computadores musicales y subraya la promesa de una noche centrada en baile, energía y tecnología. Se anota su paso por Rock in Rio II, el prestigio alcanzado en circuitos internacionales y el diálogo con la escena local a través de Estados Alterados como invitado. La nota insiste en un sonido cálido y renovador y en la idea de que nadie permanezca inmóvil durante el show, trazando un puente entre cultura club y formato de concierto masivo.",Medellín; Coliseo Iván de Bedout; Information Society; Tecno; Sintetizadores; Computadores Musicales; Espectáculo en Vivo; Patinaje en Escena; Rock In Rio Ii; Radioactiva 102.9; Estados Alterados; Público Juvenil; Baile; Rock Internacional en Colombia; Techno-Pop; Pure Energy; Música Electrónica; Estética Futurista; Cultura Juvenil.,Crónica,"Medellín, Colombia",6.2443677,-75.6636154,"El Mundo, pág. 8",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1991-05-18_superuff,1991-05-18_superuff.jpg,"Rock nacional, ¡¡Super uff!!",Periódico La Prensa,Helvia Ordóñez Pereira,18/5/1991,18 de mayo de 1991,1991,1990s,"Este artículo celebra concierto en Bucaramanga con bandas colombianas que se reúnen en una tarima para hacer historia dentro del movimiento de rock nacional. Con un tono entusiasta y afirmativo, el texto destaca la participación de grupos como P-7, Signos Vitales, Suciedad y Coda Express, entre otros, en un concierto que busca consolidar una identidad sonora propia y fortalecer la escena local. La autora, Hilda Ceballos Pereira, enmarca el evento como un acto de afirmación cultural, donde el rock colombiano se presenta no solo como música, sino como una declaración generacional.",Rock colombiano; Bucaramanga; Identidad Musical; Escena Juvenil; Bandas Colombianas; P-7; Signos Vitales; Suciedad; Coda Express; Concierto Nacional; Escena Local; Identidad Sonora; Prensa Cultural; la Prensa; Hilda Ceballos Pereira; Tarima Colectiva; Cultura Juvenil,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,La Prensa pág. 26,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1991-05-18_erickrockolo,1991-05-18_erickrockolo.jpg,"Erick, el rockolo",Periódico La Prensa,Anónimo,18/5/1991,18 de mayo de 1991,1991,1990s,"Entrevista y semblanza de Erick Pichott como promotor clave del rock colombiano, en la previa de un concierto en la Plaza de Toros La Santamaría con una selección de grupos nacionales. El diálogo recoge su apuesta por montar espectáculos de calidad y su crítica a la lógica de moda en los medios, así como la convicción de que el público puede sostener una escena propia. La programación confirma el peso de las bandas locales en una noche de prueba para el circuito capitalino: Hangar 27, Kraken, Distrito Especial, Excalibur, Escape, Café Express y Signos Vitales. La pieza perfila a un gestor que mezcla oficio de comunicación, curaduría de cartel y persistencia, y coloca al público como socio activo del proceso.",Bogotá; Plaza de Toros la Santamaría; Erick Pichott; Hangar 27; Kraken; Distrito Especial; Excalibur; Escape; Café Express; Signos Vitales; Promoción de Conciertos; Medios de Comunicación; Escena Capitalina; Público; Rock colombiano; Radio Femenina; Difusión Musical,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"La Prensa, pág. 32",Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1989-07-22_conciertorocknacional,1989-07-22_conciertorocknacional.jpg,Concierto de rock nacional,Periódico El Tiempo,Anónimo,18/5/1991,18 de mayo de 1991,1991,1990s,"Este artículo anuncia y contextualiza el concierto de rock nacional en la Plaza de Toros con Excalibur, Kraken, Escape, Hangar 27, Signos Vitales y Café Exprés. Examina el lugar del heavy y el hard rock en la oferta local, la jerarquía simbólica de las bandas, la importancia de Kraken como referente con proyección internacional, y la construcción mediática del “súper concierto” como evento de afirmación para la escena colombiana en la década de 1980. Resalta la articulación entre lanzamientos discográficos, giras recientes y posicionamiento de imagen ante públicos masivos. El artículo refleja el impulso del rock nacional como propuesta de mercado y como alternativa cultural frente a la música extranjera.",Concierto de Rock Nacional; Rock colombiano; Plaza de Toros; Mercado Musical; Heavy Comercial; Gira internacional; Kraken; Excalibur; Escape; Hangar 27; Signos Vitales; Café Expres,Crónica,"Plaza de Toros La Macarena, Medellín",6.2501034,-75.5828645,"El Tiempo,, pág. 3B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1991-05-22_todaslasvoces,1991-05-22_todaslasvoces.jpg,"Todas las voces, todas",Periódico El Tiempo,Anónimo,22/5/1991,22 de mayo de 1991,1991,1990s,"Nota de balance que celebra una semana de conciertos diversos en Bogotá con llenos sostenidos y comportamiento ejemplar del público, desde Alberto Cortez y Mercedes Sosa hasta la jornada rockera en la Santamaría bajo un aguacero. El texto convierte a la audiencia en protagonista al destacar limpieza, convivencia y ausencia de riñas, y propone la ciudad como plaza confiable para grandes espectáculos. La mirada abarca también Medellín y Cali para subrayar que el país demanda eventos de calidad, nacionales y extranjeros. El énfasis en civismo y asistencia consolida a la capital como territorio fértil para agendas continuas de música en vivo.",Bogotá; Coliseo El Campín; Plaza de Toros la Santamaría; Alberto Cortez; Mercedes Sosa; Facundo Cabral; Público; Civismo; Conciertos; Lluvia; Convivencia; Medellín; Cali; Plaza de Espectáculos; Rock colombiano; Aterciopelados; Kraken; Poligamia; Compañía Ilimitada; Shakira; Diversidad Musical; Barón Rojo; Rata Blanca; Teatro Jorge Eliécer Gaitán; Prensa Cultural; El Tiempo,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 3C , Cultura/Espectáculos",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1991-05-22_informationsociety,1991-05-22_informationsociety.jpg,La noche invita. Techno-Concierto,Periódico El Mundo,Anónimo,22/5/1991,22 de mayo de 1991,1991,1990s,"Artículo sobre el concierto de Information Society en Colombia, en el marco de una creciente fascinación por la música electrónica y el techno-pop. Se analiza la propuesta visual y sonora del grupo, caracterizada por sintetizadores, efectos digitales y una estética futurista. El evento se inscribe en una transformación cultural donde el espectáculo musical se convierte en experiencia multisensorial. El artículo también menciona la interacción con el público y el impacto de la tecnología en la música en vivo.",Information Society; Techno-Pop; Música Electrónica; Conciertos en Colombia; Cultura Digital; Espectáculo Visual; Bogotá,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Mundo, pág. 8",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1991-05-22_informaticaalterada,1991-05-22_informaticaalterada.jpg,Noche de Informática Alterada,Periódico El Mundo,Anónimo,22/5/1991,22 de mayo de 1991,1991,1990s,"Reportaje sobre un evento musical centrado en la electrónica y el techno, con artistas como Snap, Technotronic, Madonna y Depeche Mode. Se destacan los efectos visuales, la interacción con el público y el uso de sintetizadores. La sección “Los Durísimos” presenta un ranking de éxitos internacionales. El artículo refleja la globalización musical y la influencia de la tecnología en la cultura pop.",Snap; Technotronic; Madonna; Depeche Mode; Música Electrónica; Cultura Pop; Medellín; Ranking Musical,Crónica,"Medellín, Colombia",6.2443677,-75.6636154,"El Mundo, pág. 8B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1991-05-24_megabitfilosofico,1991-05-24_megabitfilosofico.jpg,Megabit filosófico,Periódico La Prensa,Anónimo,24/5/1991,24 de mayo de 1991,1991,1990s,"Entrevista con Information Society en Bogotá que explora orígenes, influencias y relación con la tecnología, con un tono lúdico que opone filosofía académica y práctica electrónica del estudio. El grupo recorre su gira por Brasil, Estados Unidos, España y México, y recuerda su experiencia ante multitudes en Rock in Rio como aprendizaje para el formato masivo. Se aclara el sentido del nombre y se enumeran referentes tecno y pop sin asumir filiaciones rígidas, mientras se anuncia un concierto llamado a desatar caos controlado y euforia. La pieza captura una transición de los noventa donde la informática, el sampleo y el ritmo de pista se integran al espectáculo urbano.",Bogotá; Information Society; Gira internacional; Rock In Rio; Electrónica; Computación Musical; Entrevista; Influencias; Cultura Tecno; Espectáculo Masivo; Público Urbano; Rock Internacional en Colombia; Synth-Pop; Filosofía Musical; Evolución Sonora; Kool And The Gang; Estética Noventera; Rock Internacional.,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"La Prensa pag. 17, Vivir Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1991-06-02_rockeroseerespete,1991-06-02_rockeroseerespete.jpg,Rockero que se respete…,Periódico El Tiempo,Jorge León Pineda,2/6/1991,2 de junio de 1991,1991,1990s,"Mapa enciclopédico de estilos, genealogías y etiquetas del rock y del metal que ordena corrientes por décadas y por familias sonoras. La nota define funk, latin rock, sinfónico, progresivo, hard rock, heavy metal, glam, christian metal, speed, black, thrash y hardcore metal, además de líneas como new wave, cool wave, industrial y post punk. Ofrece ejemplos de referencia para cada tendencia y menciona la irrupción de proyectos colombianos en los cruces más duros, con La Pestilencia como leyenda del metal ligado a pulsos punk. El texto sirve como catálogo para ubicar repertorios y debates estéticos que circulaban en medios y audiencias a fines de los ochenta.",Genealogías del Rock; Metal; Funk; Latin Rock; Rock Sinfónico; Rock Progresivo; Hard Rock; Heavy Metal; Glam; Christian Metal; Speed Metal; Black Metal; Thrash Metal; Hardcore Metal; New Wave; Cool Wave; Industrial; Post Punk; Cultura Musical; Colombia; la Pestilencia; Rock colombiano; Rock y Géneros; Clasificación Musical; Death Metal; White Metal; Grunge; Funk Metal; Progressive Rock; Alternative Rock; Power Metal; Gothic Rock; Noise; Crossover; Rockabilly; Rock en español; Neo Psicodelia; Prensa Cultural; El Tiempo.,Reportaje,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 3D",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1987-07-17_sodamedellin,1987-07-17_sodamedellin.jpg,La Soda en Medellín,Periódico El Mundo,Anónimo,9/6/1991,9 de junio de 1991,1991,1990s,"Presentación de Soda Stereo en Medellín que recorre su formación, la firma con CBS y la consolidación continental a partir de Nada Personal y de una cadena de videoclips que elevaron su perfil visual. La nota caracteriza al trío como emblema de virtuosismo y estética futurista en el contexto latinoamericano e insiste en su show multicolor con pantallas gigantes, rayos láser y sonido de precisión. Se anuncia la cita en La Macarena, con la banda colombiana Nash como invitada, y se subraya el cuidado de la seguridad para una noche de alta convocatoria. El relato enlaza tradición argentina y modernidad tecnológica para explicar la expectativa que rodea su visita.",Medellín; la Macarena; Soda Stereo; Gustavo Cerati; Zeta Bosio; Charly Alberti; CBS; Nada Personal; Videoclips; Show Multicolor; Nash; Seguridad; Público Masivo; Rock Internacional en Colombia; Rock argentino; Signos; Conciertos Internacionales; Estética Ochentera,Crónica,"Medellín, Colombia",6.2443677,-75.6636154,El Espectador pág. 2F,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,
1991-06-14_calimetalero,1991-06-14_calimetalero.jpg,Nueva formación en kronos Cali metalero,Periódico El Tiempo,Anónimo,14/6/1991,14 de junio de 1991,1991,1990s,"Perfil de Kronos tras cambios de formación que combinan oficio y estudio formal para moldear un sonido más profesional sin abandonar la raíz metálica. La crónica expone trayectorias de Jorge Fresquet, David Corkidi, Andrés Mora e Isi Toledo, su disciplina técnica y su paso por escenarios junto a Barón Rojo, Enanitos Verdes y Quiet Riot, además de la edición de un larga duración y un supersencillo reciente. La pieza reivindica energía positiva, diversión y un directo trabajado como marca del proyecto caleño",Cali; Kronos; Jorge Fresquet; David Corkidi; Andrés Mora; Isi Toledo; Barón Rojo; Enanitos Verdes; Quiet Riot; Larga Duración; Supersencillo; Técnica Vocal; Profesionalización; Rock Metálico; Rock colombiano,Crónica,"Cali, Valle del Cauca",4.8704689,-74.0628515,"El Tiempo, pág. 12B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1988-09-16_tecnoestadosalterado,1988-09-16_tecnoestadosalterados.jpg,Tres paisas en Estados Alterados Tecno hecho en Medellín,Periódico El Tiempo,Anónimo,12/7/1991,12 de julio de 1991,1991,1990s,"Perfil de Estados Alterados como pioneros del tecno hecho en Medellín, desde el sencillo inicial grabado con recursos propios hasta el respaldo de Sonolux y el lanzamiento del primer larga duración. Se menciona la circulación en emisoras de Bogotá con Muévete y la promoción de Hace cien años, además de la edición en disco compacto como gesto de modernidad. La organización del grupo, su dossier y el homenaje al baterista Carlos Guillermo Uribe se leen como signos de profesionalismo y memoria. El artículo explica la apuesta por tecnología y sonidos cotidianos dentro de un entorno dominado por heavy metal y rock duro, y ofrece un retrato de Ricky, Elvis y Tato como equipo creativo.",Medellín; Estados Alterados; Sonolux; Muévete; Hace Cien Años; Disco Compacto; Dossier de Prensa; Carlos Guillermo Uribe; Tecno; Profesionalización; Circulación Radial; Bogotá; Rock colombiano,Reseña,"Medellín, Colombia",6.2443677,-75.6636154,"El Tiempo, pág. 7B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1991-07-19_vuelveeltitan,1991-07-19_vuelveeltitan.jpg,Vuelve el Titán,Periódico El Mundo,Anónimo,19/7/1991,19 de julio de 1991,1991,1990s,"Convocatoria para el regreso de Kraken a Medellín en el Día de la Independencia con un montaje de gran escala en La Macarena y apoyo del Ejército. La nota recorre su trayectoria desde la Batalla de las Bandas hasta giras nacionales y presentaciones en Venezuela, y destaca el lugar de la agrupación como referente de éxito del rock colombiano. Se detallan potencias de sonido y luces, ambientación con pantallas y la instalación de puntos de atención, así como mercancía oficial como parte de su estrategia de imagen. La comunicación convierte la fecha en ritual cívico y musical que celebra al Titán en su ciuda",Medellín; la Macarena; Kraken; Día de la Independencia; Ejército Nacional; Luces y Sonido; Batalla de las Bandas; Giras; Venezuela; Mercancía Oficial; Público Paisa; Rock colombiano; Conciertos Patrios; Cultura Rock; Memoria Colectiva; Escena Nacional,Crónica,"Medellín, Colombia",6.2443677,-75.6636154,El Mundo pág. 7,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1991-07-10_estadotecno,1991-07-10_estadotecno.jpg,Estado Tecno,Periódico La Prensa,Alejandro Fernández,19/7/1991,17 de julio de 1991,1991,1990s,"Crónica de Estados Alterados como proyecto que nace en bares de Medellín y se nombra por una película de Ken Russell, con trabajo colectivo y una identidad sonora que reivindica la electrónica como lenguaje urbano. Se relata la grabación del larga duración con Sonolux y la recepción en FM de Muévete, junto con temas como El velo y Hace cien años, que consolidan su repertorio. El texto narra su promoción en Bogotá, el impacto positivo junto a Information Society y la convivencia con escenas heavies en fechas compartidas con Kraken en Manizales. Se reseña la labor de su mánager María Inés Vélez y la dificultad de abrir espacio tecno en una ciudad inclinada al metal, convertida ahora en vitrina para el impulso del trío.",Medellín; Estados Alterados; Sonolux; Muévete; El Velo; Hace Cien Años; Promoción en Bogotá; Information Society; Manizales; Kraken; Gestión de Mánager; Escena Tecno; Heavy Metal; Rock colombiano; Rock Internacional en Colombia; Tecno Colombiano; Altered States; Ken Russell; Estética Musical; Tecnología; Alejandro Fernández; Ricardo Restrepo; Fernando Sierra; Rock Electrónico; Techno; New Wave; Música Colombiana; El Colombiano; Juventud Urbana; Estética Visual; Escena musical; Cultura Pop; Identidad Sonora; Prensa Cultural,Reseña,"Medellín, Colombia",6.2443677,-75.6636154,La Prensa pág. 17,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1991-07-20_comunasalegria,1991-07-20_comunasalegria.jpg,Comunas en fiesta por la alegría,Periódico El Espectador,Carlos Mario Correa S.,20/7/1991,20 de julio de 1991,1991,1990s,"Panorama de la Semana por la Vida, la Paz y la Convivencia en la Comuna Nororiental de Medellín que reivindica la alegría, el trabajo comunitario y la autogestión. El programa articula maratones, ajedrez, bandas marciales, bazares y actividades culturales en barrios de ladera con fuerte organización social. En ese marco se anuncia la Feria Concierto de la Independencia en La Macarena con Kraken y la revista Hombres de Acero de la Cuarta Brigada, uniendo celebración cívica y espectáculo musical. El texto subraya esfuerzos por transformar la imagen del territorio, visibilizar su historia y activar redes locales en parques, colegios y calles.",Medellín; Comuna Nororiental; Villa de Guadalupe; Semana Por la Vida; la Paz y la Convivencia; Corporación Centro Convivir; Trabajo Comunitario; Autogestión; la Macarena; Kraken; Hombres de Acero; Feria Concierto; Barrios de Ladera; Organización Social; Rock colombiano; Segunda Semana Por la Vida; Rock en Medellín; Plaza de Toros La Macarena; Cultura Barrial; Juventud y Convivencia; Actividades Comunitarias; Festivales Gratuitos,Crónica,"Plaza de Toros La Macarena, Medellín",6.2501034,-75.5828645,El Espectador pág. 5E,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,
1991-07-23_rockdebarrio,1991-07-23_rockdebarrio.jpg,Rock de barrio,Periódico El Mundo,Sergio Ramírez,23/7/1991,23 de julio de 1991,1991,1990s,"Crónica del ciclo Más allá de la piel en la Escuela Elisa Arango de Cock del barrio Castilla, con jóvenes de las zonas noroccidental y nororiental de Medellín. La narración observa el paisaje humano de la espera, los balcones con banderas, las monedas contadas, los patios convertidos en graderías y la entrada lenta del público. Sobre una tarima precaria suenan Tormento, Neurastenia y Resurrección mientras el equipo técnico contiene la ansiedad de quienes buscan subir a los pasillos superiores. El concierto santifica la Fiesta de la Independencia desde el territorio del barrio, aunque la afluencia no alcanza la marea prevista. El texto fija una ética de convivencia, de apropiación del espacio y de persistencia de los grupos, más allá del aforo.",Medellín; Castilla; Escuela Elisa Arango de Cock; Centro Cultural Castilla; Más Allá de la Piel; Tormento; Neurastenia; Resurrección; Fiesta de la Independencia; Juventud; Cultura Barrial; Escenas Locales; Rock colombiano; Concierto Escolar; Juventud Popular; Cultura urbana; Rock de Barrio; Música Comunitaria; Escena Urbana; Espacio Público; Prensa Cultural; El Mundo; Identidad Colectiva,Noticia,"Medellín, Colombia",6.2443677,-75.6636154,"El Mundo, pág. 5",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1991-07-25_aceroymetal,1991-07-25_aceroymetal.jpg,Acero y metal,Periódico El Mundo,Sergio Ramírez,25/7/1991,25 de julio de 1991,1991,1990s,"Relato del regreso de Kraken a la Plaza de Toros La Macarena en el Concierto de la Independencia, con tres horas de música y un dispositivo escénico de gran escala. Se describen la apertura simbólica con el himno nacional, los reflectores, la entrada del público y la coordinación del manager Jairo Álvarez desde un costado de la tarima. La banda vuelve con dos nuevos integrantes, Jaime Ochoa en teclados y Luis Fernando Álvarez en batería, y con una puesta en escena precisa. En los pasillos se despliega una feria del rock con videos, miniteca, comida y mercancía oficial que confirma la dimensión económica del evento. La noche incorpora la revista militar Hombres de Acero en la arena como gesto de alianza cívica y espectáculo. El concierto reinstala a Kraken como emblema del rock de Medellín ante su público.",Medellín; la Macarena; Kraken; Concierto de la Independencia; Jairo Álvarez; Jaime Ochoa; Luis Fernando Álvarez; Feria del Rock; Videos Musicales; Mercancía Oficial; Hombres de Acero; Espectáculo Masivo; Rock colombiano; Elkin Ramírez; Plaza de Toros La Macarena; Heavy Metal Colombiano; Conciertos en Vivo; Cultura Rockera,Noticia,"Plaza de Toros La Macarena, Medellín",6.2501034,-75.5828645,El Mundo pág. 5,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1992-11-13_dardos,1992-11-13_dardos.jpg,Dardos de los gunners,Periódico El Tiempo,Anónimo,13/11/1992,13 de noviembre de 1992,1992,1990s,"El artículo retrata el clima de expectación y controversia que antecedió la llegada de Guns N’ Roses a Bogotá, cuando la ciudad oscilaba entre la fascinación por el espectáculo y el temor moral frente a su estética del exceso. La nota examina la negociación entre promotores, marcas y autoridades, describiendo cómo la prensa se convirtió en mediadora entre la juventud que reclamaba su derecho a la experiencia musical y las instituciones que intentaban regularla. En este relato de tensiones y entusiasmos se dibuja la transformación de Bogotá en un laboratorio de modernidad, donde el rock deja de ser marginal para instalarse en la esfera pública. La pieza constituye un registro clave sobre la construcción mediática del rock como fenómeno urbano y sobre la emergencia de una ciudadanía cultural en los noventa.",Guns N’ Roses; El Campín; Conciertos; Juventud Urbana; Industria Musical; Cultura Mediática; Opinión Pública; Rock Internacional en Colombia,Opinión,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 3C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-15-11_masgunsqueroses,1992-15-11_masgunsqueroses.jpg,Más Guns que Roses,Periódico El Tiempo,Anónimo,15/11/1992,15 de noviembre de 1992,1992,1990s,"Perfil crítico de Guns N’ Roses que enfatiza su condición de banda anárquica surgida en Los Ángeles y moldeada por la calle. El texto recupera episodios de censura, detenciones y excesos públicos que acompañaron su ascenso y que se reflejan en letras sobre la jungla urbana y sus contradicciones. Se recuerda la polémica por la portada de Appetite for Destruction y se enumeran ventas millonarias, nominaciones y escándalos. La nota subraya la mezcla de catarsis y negocios, la centralidad de Axl Rose y Slash en la composición y la paradoja de un grupo duro que también triunfa con baladas. Se proyecta su visita como un parteaguas para el circuito de conciertos en Colombia.",Guns N’ Roses; los Ángeles; Axl Rose; Slash; Duff Mckagan; Steven Adler; Izzy Stradlin; Appetite For Destruction; Welcome To The Jungle; Sweet Child O Mine; Controversia; Censura; Baladas de Poder; Gira Sudamericana; Conciertos; Estética Visual; Rock Duro; Cultura Global; Rock Internacional en Colombia; Rock Internacional,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 12B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
